nombre_compania;contacto_compania;correo_compania;telefono_compania;tipo;nombre;correo;telefono;fecha_registro;direccion;ciudad;codigo_postal;region;producto;categoria_producto;cantidad;precio_unitario
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Cilantro;Spices & Herbs;1;394.58
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Cookies;Snacks;2;286.24
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Instant potatoes;Various Groceries;2;52.58
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Rana Cortez;orci@laoreetliberoet.org;014-210-5487;26/06/2017;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Pita bread;Baked Goods;2;95.9
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Sak?;Beverages;5;333.12
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Soda pop;Beverages;2;408.11
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Whipped cream;Dairy;3;197.89
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Instant potatoes;Various Groceries;4;52.58
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Fruit;Canned Foods;5;232.05
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Gravy;Condiments / Sauces;5;454.78
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Buns / Rolls;Baked Goods;3;221.7
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Ricotta;Cheese;1;290.49
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Gravy;Condiments / Sauces;1;454.78
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Whilemina Carson;non@iaculisneceleifend.net;037-750-1250;10/09/2012;9785 Vehicula. Road;Frankfort;27751;Kentucky;Ice cream / Sorbet;Frozen;2;165.65
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Formula;Baby Stuff;2;235.54
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Broth;Canned Foods;1;220.98
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Mayonnaise;Condiments / Sauces;4;245.07
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Baked beans;Canned Foods;3;315.86
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Nectarines;Fresh Fruits;5;388.51
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Coffee / Filters;Various Groceries;1;65.01
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Onions;Fresh Vegetables;5;464.72
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Soda pop;Beverages;3;408.11
Fusce Mollis Duis Incorporated;Rina Santos;amet.consectetuer.adipiscing@adipiscingligulaAenean.org;016-328-9889;C;Gay Bridges;orci.quis.lectus@Aliquam.net;012-717-8347;29/07/2011;769-1995 Scelerisque Street;Iowa City;34416;IA;Soda pop;Beverages;4;408.11
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Kiona Trevino;aliquam@ipsumac.org;054-441-4452;3/04/2019;694-5400 Vel Ave;Tulsa;52461;Oklahoma;Broccoli;Fresh Vegetables;3;13.65
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Bagels / Croissants;Baked Goods;1;275.95
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Macey Mcdowell;Praesent.eu@turpis.com;088-708-7987;8/07/2017;204-2209 Et Rd.;Hartford;67883;CT;Bananas;Fresh Fruits;3;493.95
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Pancake / Waffle mix;Various Groceries;1;193.62
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Cauliflower;Fresh Vegetables;5;282.26
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Tofu;Refrigerated Items;5;178.35
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Cilantro;Spices & Herbs;2;394.58
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Half & half;Dairy;3;391.88
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Packaged meals;Various Groceries;5;106.19
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Steak sauce;Condiments / Sauces;3;368.9
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Unity Cooley;Integer@famesacturpis.net;005-349-6264;14/11/2014;Ap #474-4704 Ligula Avenue;Frankfort;39323;Kentucky;Pita bread;Baked Goods;3;95.9
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Chicken;Meat;5;323.24
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Donuts / Pastries;Baked Goods;1;149.57
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Whipped cream;Dairy;1;197.89
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Hummus;Refrigerated Items;1;199.5
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Liberty Allen;malesuada.id@eratnonummyultricies.net;097-292-6948;21/10/2012;P.O. Box 929, 7799 Magna. Rd.;Mesa;86190;Arizona;Applesauce;Canned Foods;5;257.03
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ingrid Fry;porttitor@placerataugueSed.net;039-523-0192;23/09/2013;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Champagne;Beverages;4;407.28
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ingrid Fry;porttitor@placerataugueSed.net;039-523-0192;23/09/2013;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Squash;Fresh Vegetables;1;299.29
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ingrid Fry;porttitor@placerataugueSed.net;039-523-0192;23/09/2013;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Sports drink;Beverages;4;45.95
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ingrid Fry;porttitor@placerataugueSed.net;039-523-0192;23/09/2013;P.O. Box 831, 9684 Dictum Av.;Canyon;86692;AZ;Gin;Beverages;2;351.44
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Emmanuel Ashley;primis.in@pharetra.net;014-674-0546;11/09/2019;9603 Augue. Road;Athens;13020;Georgia;Jam / Jelly / Preserves;Condiments / Sauces;3;451
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Emmanuel Ashley;primis.in@pharetra.net;014-674-0546;11/09/2019;9603 Augue. Road;Athens;13020;Georgia;Hummus;Refrigerated Items;1;199.5
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Emmanuel Ashley;primis.in@pharetra.net;014-674-0546;11/09/2019;9603 Augue. Road;Athens;13020;Georgia;Ice cream / Sorbet;Frozen;3;165.65
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Emmanuel Ashley;primis.in@pharetra.net;014-674-0546;11/09/2019;9603 Augue. Road;Athens;13020;Georgia;Pizza;Frozen;2;463.17
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Emmanuel Ashley;primis.in@pharetra.net;014-674-0546;11/09/2019;9603 Augue. Road;Athens;13020;Georgia;Gravy;Condiments / Sauces;3;454.78
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Zucchini;Fresh Vegetables;5;345.64
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Sak?;Beverages;1;333.12
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Chip dip;Refrigerated Items;2;91.92
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Popcorn;Snacks;1;143.92
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Hummus;Refrigerated Items;2;199.5
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Lunchmeat;Meat;1;484.98
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;P;Ulla Pacheco;mollis.nec@aliquet.net;066-987-4632;28/06/2013;Ap #545-3441 Nunc. Rd.;Olympia;50635;WA;Applesauce;Canned Foods;4;257.03
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Amery Carey;posuere.cubilia.Curae@orciDonecnibh.ca;047-566-7068;14/06/2012;4326 A, Road;Las Vegas;97695;Nevada;Onions;Fresh Vegetables;4;464.72
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Forrest Good;urna.convallis.erat@consectetuermaurisid.edu;017-405-0092;15/07/2019;9603 Augue. Road;Athens;13020;Georgia;Flour;Baking;2;213.29
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Peppers;Fresh Vegetables;4;97.97
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Cucumbers;Fresh Vegetables;3;239.69
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Candy / Gum;Snacks;3;128.77
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Syrup;Condiments / Sauces;4;66.95
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Relish;Condiments / Sauces;2;445.58
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Candy / Gum;Snacks;1;128.77
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Plums;Fresh Fruits;1;207.86
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Pears;Fresh Fruits;4;33.16
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Jam / Jelly / Preserves;Condiments / Sauces;4;451
Sapien LLP;Whilemina Rush;In@etmagnis.edu;027-027-2636;C;Evelyn Serrano;ullamcorper.nisl.arcu@tinciduntDonec.edu;049-792-2976;19/12/2010;5681 Netus Rd.;Salem;73705;OR;Parsley;Spices & Herbs;4;125.31
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Vodka;Beverages;3;199.13
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Apples;Fresh Fruits;1;356.18
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Peppers;Fresh Vegetables;2;97.97
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Fish sticks;Frozen;3;209.87
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Bouillon cubes;Various Groceries;2;408.26
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Kiwis;Fresh Fruits;3;495.48
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Donuts / Pastries;Baked Goods;5;149.57
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;Pie! Pie! Pie!;Baked Goods;4;311.25
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;P;Kane Velez;leo@ac.com;061-112-7406;13/07/2016;661-322 Est Rd.;Lewiston;63346;ME;TV dinners;Frozen;3;172.56
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Solomon Flowers;a.ultricies@blanditviverra.ca;063-298-1363;18/01/2014;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Pizza;Frozen;2;463.17
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Solomon Flowers;a.ultricies@blanditviverra.ca;063-298-1363;18/01/2014;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Tuna;Seafood;1;121.58
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Solomon Flowers;a.ultricies@blanditviverra.ca;063-298-1363;18/01/2014;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Burger night;Themed Meals;2;38.28
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Solomon Flowers;a.ultricies@blanditviverra.ca;063-298-1363;18/01/2014;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Bananas;Fresh Fruits;2;493.95
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Solomon Flowers;a.ultricies@blanditviverra.ca;063-298-1363;18/01/2014;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Ham / Pork;Meat;5;126.91
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Pizza;Frozen;5;463.17
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Pet shampoo;Pets;1;79.19
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Red pepper;Spices & Herbs;5;376.41
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Sugar substitute;Baking;5;406.68
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Baby food;Baby Stuff;5;215.26
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Mint;Spices & Herbs;5;444.76
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Armando Kinney;enim@Nullamvitaediam.com;030-973-3653;22/11/2011;5681 Netus Rd.;Salem;73705;OR;Provolone;Cheese;3;101.33
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Cherries;Fresh Fruits;5;93.62
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Applesauce;Canned Foods;2;257.03
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Grapes;Fresh Fruits;2;196.11
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Potato / Corn chips;Snacks;2;431.54
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Bouillon cubes;Various Groceries;1;408.26
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Ice cream / Sorbet;Frozen;4;165.65
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Corn;Fresh Vegetables;2;491.24
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Pepperjack;Cheese;5;191.85
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Juice;Beverages;4;296.65
Tempor Lorem Eget Company;Aristotle Beach;at.lacus@nec.edu;022-506-6365;C;Denton Curtis;tellus.faucibus.leo@etmalesuadafames.ca;020-504-6204;25/01/2013;661-322 Est Rd.;Lewiston;63346;ME;Dried fruit;Snacks;1;72.42
Parturient Montes Nascetur Consulting;Kay Gross;In@necante.edu;087-324-9577;P;Stephen Christian;nibh.Aliquam@in.co.uk;061-266-4804;3/06/2018;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Salsa;Condiments / Sauces;5;61.05
Parturient Montes Nascetur Consulting;Kay Gross;In@necante.edu;087-324-9577;P;Stephen Christian;nibh.Aliquam@in.co.uk;061-266-4804;3/06/2018;P.O. Box 568, 5077 Morbi Avenue;Jackson;90560;Mississippi;Club soda / Tonic;Beverages;5;134.04
